Column1,CONCEPT_ID,CONCEPT_CODE,VOCABULARY_ID,doseFormRxCui_str,doseFormName_str,drugName_str
35153,40167286,876028,RxNorm,,,propranolol hydrochloride 160 MG [Sloprolol]
35154,40167287,875976,RxNorm,,,propranolol hydrochloride 40 MG [Angilol]
35155,40167288,875974,RxNorm,,,propranolol hydrochloride 40 MG [Apsolol]
35156,40167289,875975,RxNorm,,,propranolol hydrochloride 40 MG [Bedranol]
35157,40167290,875978,RxNorm,,,propranolol hydrochloride 40 MG [Berkolol]
35158,40167291,875890,RxNorm,,,propranolol hydrochloride 40 MG [Cardinol]
35159,40167292,875977,RxNorm,,,propranolol hydrochloride 40 MG [Propanix]
35160,40167293,875967,RxNorm,,,propranolol hydrochloride 80 MG [Half Beta-Prograne]
35161,40167294,875928,RxNorm,,,propranolol hydrochloride 80 MG [Half Propanix LA]
35162,40167295,876029,RxNorm,,,propranolol hydrochloride 80 MG [Half Propatard LA]
35163,40167296,875966,RxNorm,,,propranolol hydrochloride 80 MG [Half-Betadur CR]
35164,40167297,875900,RxNorm,,,propranolol hydrochloride 80 MG [Sloprolol]
35165,40167615,875963,RxNorm,,,enalapril maleate 10 MG [Innovace]
35166,40167616,875964,RxNorm,,,enalapril maleate 20 MG [Innovace]
35167,40167801,880433,RxNorm,316945,Extended Release Oral Tablet,24 HR Nifedipine 30 MG Extended Release Oral Tablet [Nifediac]
35168,40167802,880437,RxNorm,316945,Extended Release Oral Tablet,24 HR nifedipine 90 MG Extended Release Oral Tablet [Nifediac]
35169,40167838,876513,RxNorm,317541,Oral Tablet,amlodipine / telmisartan Oral Tablet
35170,40167839,876517,RxNorm,317541,Oral Tablet,amlodipine / telmisartan Oral Tablet [Twynsta]
35171,40167843,876514,RxNorm,317541,Oral Tablet,amlodipine 10 MG / telmisartan 40 MG Oral Tablet
35172,40167844,876518,RxNorm,317541,Oral Tablet,amlodipine 10 MG / telmisartan 40 MG Oral Tablet [Twynsta]
35173,40167845,876516,RxNorm,317541,Oral Tablet,amlodipine 10 MG / telmisartan 40 MG [Twynsta]
35174,40167846,876519,RxNorm,317541,Oral Tablet,amlodipine 10 MG / telmisartan 80 MG Oral Tablet
35175,40167847,876523,RxNorm,317541,Oral Tablet,amlodipine 10 MG / telmisartan 80 MG Oral Tablet [Twynsta]
35176,40167848,876521,RxNorm,317541,Oral Tablet,amlodipine 10 MG / telmisartan 80 MG [Twynsta]
35177,40167849,876524,RxNorm,317541,Oral Tablet,amlodipine 5 MG / telmisartan 40 MG Oral Tablet
35178,40167850,876528,RxNorm,317541,Oral Tablet,amlodipine 5 MG / telmisartan 40 MG Oral Tablet [Twynsta]
35179,40167851,876526,RxNorm,317541,Oral Tablet,amlodipine 5 MG / telmisartan 40 MG [Twynsta]
35180,40167852,876529,RxNorm,317541,Oral Tablet,amlodipine 5 MG / telmisartan 80 MG Oral Tablet
35181,40167853,876533,RxNorm,317541,Oral Tablet,amlodipine 5 MG / telmisartan 80 MG Oral Tablet [Twynsta]
35182,40167854,876531,RxNorm,317541,Oral Tablet,amlodipine 5 MG / telmisartan 80 MG [Twynsta]
35183,40168021,882559,RxNorm,317541,Oral Tablet,hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Accuretic]
35184,40168022,882557,RxNorm,317541,Oral Tablet,hydrochlorothiazide 25 MG / quinapril 20 MG [Accuretic]
35185,40168080,880434,RxNorm,316945,Extended Release Tablet,Nifedipine 30 MG Extended Release Tablet [Nifediac]
35186,40168081,880432,RxNorm,,,Nifedipine 30 MG [Nifediac]
35187,40168082,880438,RxNorm,316945,Extended Release Tablet,Nifedipine 90 MG Extended Release Tablet [Nifediac]
35188,40168083,880436,RxNorm,,,nifedipine 90 MG [Nifediac]
35189,40168232,876534,RxNorm,316945,Extended Release Oral Tablet,verapamil Extended Release Oral Tablet [Isoptin]
35191,40168488,885878,RxNorm,316946,Extended Release Suspension,24 HR clonidine 0.09 MG/ML Extended Release Suspension
35192,40168489,885880,RxNorm,316945,Extended Release Oral Tablet,24 HR clonidine 0.17 MG Extended Release Oral Tablet
35193,40168490,885882,RxNorm,316945,Extended Release Oral Tablet,24 HR Clonidine Hydrochloride 0.3 MG Extended Release Oral Tablet
35194,40168497,885733,RxNorm,316945,Extended Release Tablet,24 HR Isradipine 10 MG Extended Release Tablet [Dynacirc]
35195,40168498,885735,RxNorm,316945,Extended Release Oral Tablet,24 HR Isradipine 5 MG Extended Release Oral Tablet [Dynacirc]
35196,40168645,885790,RxNorm,316946,Extended Release Suspension,clonidine Extended Release Suspension
35197,40168646,885794,RxNorm,316945,Extended Release Oral Tablet,clonidine Extended Release Oral Tablet
35198,40168653,884172,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,clonidine hydrochloride 0.1 MG
35199,40168654,884173,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.1 MG Oral Tablet
35200,40168655,884175,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.1 MG Oral Tablet [Catapres]
35201,40168656,884174,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.1 MG [Catapres]
35203,40168658,885879,RxNorm,316946,Extended Release Suspension,Clonidine Hydrochloride 0.1 MG/ML Extended Release Suspension
35207,40168662,884184,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,clonidine hydrochloride 0.2 MG
35208,40168663,885881,RxNorm,316945,Extended Release Tablet,Clonidine Hydrochloride 0.2 MG Extended Release Tablet
35209,40168664,884185,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.2 MG Oral Tablet
35210,40168665,884187,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.2 MG Oral Tablet [Catapres]
35211,40168666,884186,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.2 MG [Catapres]
35212,40168667,884188,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.3 MG
35213,40168668,885883,RxNorm,316945,Extended Release Tablet,Clonidine Hydrochloride 0.3 MG Extended Release Tablet
35214,40168669,884189,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.3 MG Oral Tablet
35215,40168670,884191,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.3 MG Oral Tablet [Catapres]
35216,40168671,884190,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.3 MG [Catapres]
35221,40168688,884195,RxNorm,317541,Oral Tablet,chlorthalidone / clonidine Oral Tablet [Clorpres]
35222,40168692,884214,RxNorm,317541,Oral Tablet,Chlorthalidone / Clonidine Oral Tablet [Combipres]
35223,40168694,884192,RxNorm,317541,Oral Tablet,chlorthalidone 15 MG / clonidine hydrochloride 0.1 MG Oral Tablet
35224,40168695,884196,RxNorm,317541,Oral Tablet,chlorthalidone 15 MG / clonidine hydrochloride 0.1 MG Oral Tablet [Clorpres]
35225,40168696,884211,RxNorm,317541,Oral Tablet,Chlorthalidone 15 MG / Clonidine Hydrochloride 0.1 MG Oral Tablet [Combipres 0.1/15]
35226,40168697,884194,RxNorm,317541,Oral Tablet,chlorthalidone 15 MG / clonidine hydrochloride 0.1 MG [Clorpres]
35227,40168698,884209,RxNorm,,,Chlorthalidone 15 MG / Clonidine Hydrochloride 0.1 MG [Combipres 0.1/15]
35228,40168699,884198,RxNorm,317541,Oral Tablet,chlorthalidone 15 MG / clonidine hydrochloride 0.2 MG Oral Tablet
35229,40168700,884202,RxNorm,317541,Oral Tablet,chlorthalidone 15 MG / clonidine hydrochloride 0.2 MG Oral Tablet [Clorpres]
35230,40168701,884215,RxNorm,317541,Oral Tablet,Chlorthalidone 15 MG / Clonidine Hydrochloride 0.2 MG Oral Tablet [Combipres 0.2/15]
35231,40168702,884200,RxNorm,317541,Oral Tablet,chlorthalidone 15 MG / clonidine hydrochloride 0.2 MG [Clorpres]
35232,40168703,884213,RxNorm,,,Chlorthalidone 15 MG / Clonidine Hydrochloride 0.2 MG [Combipres 0.2/15]
35233,40168704,884203,RxNorm,317541,Oral Tablet,chlorthalidone 15 MG / clonidine hydrochloride 0.3 MG Oral Tablet
35234,40168705,884207,RxNorm,317541,Oral Tablet,chlorthalidone 15 MG / clonidine hydrochloride 0.3 MG Oral Tablet [Clorpres]
35235,40168706,884231,RxNorm,317541,Oral Tablet,Chlorthalidone 15 MG / Clonidine Hydrochloride 0.3 MG Oral Tablet [Combipres]
35236,40168707,884205,RxNorm,317541,Oral Tablet,chlorthalidone 15 MG / clonidine hydrochloride 0.3 MG [Clorpres]
35237,40168708,884229,RxNorm,,,Chlorthalidone 15 MG / Clonidine Hydrochloride 0.3 MG [Combipres]
35238,40168736,885734,RxNorm,316945,Extended Release Tablet,Isradipine 10 MG Extended Release Tablet [Dynacirc]
35239,40168737,885731,RxNorm,,,Isradipine 10 MG [Dynacirc]
35240,40168738,885736,RxNorm,316945,Extended Release Tablet,Isradipine 5 MG Extended Release Tablet [Dynacirc]
35241,40168739,885732,RxNorm,316945,Extended Release Oral Tablet,Isradipine Extended Release Oral Tablet [Dynacirc]
35242,40168865,885399,RxNorm,316945,Extended Release Oral Tablet,verapamil Extended Release Oral Tablet [Calan]
35243,40169598,892790,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.025 MG
35244,40169599,892791,RxNorm,317541,Oral Tablet,clonidine hydrochloride 0.025 MG Oral Tablet
35247,40169602,892794,RxNorm,316943,Extended Release Oral Capsule,clonidine hydrochloride 0.25 MG
35248,40169603,892795,RxNorm,316943,Extended Release Oral Capsule,clonidine hydrochloride 0.25 MG Extended Release Oral Capsule
35249,40169604,892789,RxNorm,316965,Oral Capsule,Clonidine Hydrochloride 0.3 MG Oral Capsule
35250,40169643,891621,RxNorm,317541,Oral Tablet,hydrochlorothiazide / moexipril Oral Tablet [Uniretic]
35251,40169648,896974,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG / Labetalol hydrochloride 100 MG Oral Tablet
35252,40169649,896975,RxNorm,317541,Oral Tablet,Hydrochlorothiazide 25 MG / Labetalol hydrochloride 200 MG Oral Tablet
35253,40169650,896990,RxNorm,,,hydrochlorothiazide 25 MG / labetalol hydrochloride 200 MG Oral Tablet [Trandide]
35254,40169651,896989,RxNorm,,,hydrochlorothiazide 25 MG / labetalol hydrochloride 200 MG [Trandide]
35255,40169652,896976,RxNorm,317541,Oral Tablet,hydrochlorothiazide 25 MG / labetalol hydrochloride 300 MG Oral Tablet
35256,40171412,897781,RxNorm,316945,Extended Release Oral Tablet,24 HR trandolapril 1 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet
35257,40171413,897782,RxNorm,316945,Extended Release Oral Tablet,24 HR trandolapril 1 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka]
35258,40171415,897783,RxNorm,316945,Extended Release Oral Tablet,24 HR trandolapril 2 MG / verapamil hydrochloride 180 MG Extended Release Oral Tablet
35259,40171416,897785,RxNorm,316945,Extended Release Oral Tablet,24 HR trandolapril 2 MG / verapamil hydrochloride 180 MG Extended Release Oral Tablet [Tarka]
35260,40171417,897844,RxNorm,316945,Extended Release Oral Tablet,24 HR trandolapril 2 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet
35261,40171418,897846,RxNorm,316945,Extended Release Oral Tablet,24 HR trandolapril 2 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka]
35262,40171419,897853,RxNorm,316945,Extended Release Oral Tablet,24 HR trandolapril 4 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet
35263,40171420,897855,RxNorm,316945,Extended Release Oral Tablet,24 HR trandolapril 4 MG / verapamil hydrochloride 240 MG Extended Release Oral Tablet [Tarka]
35266,40171497,897584,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 100 MG Extended Release Oral Capsule
35267,40171498,897586,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 100 MG Extended Release Oral Capsule [Verelan]
35268,40171499,897612,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 120 MG Extended Release Oral Capsule
35269,40171500,897614,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 120 MG Extended Release Oral Capsule [Verelan]
35270,40171504,897618,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 180 MG Extended Release Oral Capsule
35271,40171505,897620,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 180 MG Extended Release Oral Capsule [Verelan]
35272,40171506,897635,RxNorm,316945,Extended Release Oral Tablet,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Tablet
35273,40171507,901522,RxNorm,316945,Extended Release Oral Tablet,24 HR Verapamil hydrochloride 180 MG Extended Release Oral Tablet [Covera]
35274,40171508,897590,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 200 MG Extended Release Oral Capsule
35275,40171509,897592,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 200 MG Extended Release Oral Capsule [Verelan]
35276,40171510,897624,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 240 MG Extended Release Oral Capsule
35277,40171511,897626,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 240 MG Extended Release Oral Capsule [Verelan]
35278,40171512,897646,RxNorm,316945,Extended Release Oral Tablet,24 HR Verapamil hydrochloride 240 MG Extended Release Oral Tablet
35279,40171513,901525,RxNorm,316945,Extended Release Oral Tablet,24 HR Verapamil hydrochloride 240 MG Extended Release Oral Tablet [Covera]
35280,40171514,897596,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 300 MG Extended Release Oral Capsule
35281,40171515,897598,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 300 MG Extended Release Oral Capsule [Verelan]
35282,40171516,897630,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 360 MG Extended Release Oral Capsule
35283,40171517,897632,RxNorm,316943,Extended Release Oral Capsule,24 HR verapamil hydrochloride 360 MG Extended Release Oral Capsule [Verelan]
35284,40171547,898342,RxNorm,316965,Oral Capsule,amlodipine 10 MG / benazepril hydrochloride 20 MG Oral Capsule
35285,40171548,898344,RxNorm,316965,Oral Capsule,amlodipine 10 MG / benazepril hydrochloride 20 MG Oral Capsule [Lotrel]
35286,40171549,898343,RxNorm,316965,Oral Capsule,amlodipine 10 MG / benazepril hydrochloride 20 MG [Lotrel]
35287,40171550,898346,RxNorm,316965,Oral Capsule,amlodipine 10 MG / benazepril hydrochloride 40 MG Oral Capsule
35288,40171551,898348,RxNorm,316965,Oral Capsule,amlodipine 10 MG / benazepril hydrochloride 40 MG Oral Capsule [Lotrel]
35289,40171552,898347,RxNorm,316965,Oral Capsule,amlodipine 10 MG / benazepril hydrochloride 40 MG [Lotrel]
35290,40171553,898350,RxNorm,316965,Oral Capsule,amlodipine 2.5 MG / benazepril hydrochloride 10 MG Oral Capsule
35291,40171554,898352,RxNorm,316965,Oral Capsule,amlodipine 2.5 MG / benazepril hydrochloride 10 MG Oral Capsule [Lotrel]
35292,40171555,898351,RxNorm,316965,Oral Capsule,amlodipine 2.5 MG / benazepril hydrochloride 10 MG [Lotrel]
35293,40171556,898353,RxNorm,316965,Oral Capsule,amlodipine 5 MG / benazepril hydrochloride 10 MG Oral Capsule
35294,40171557,898355,RxNorm,316965,Oral Capsule,amlodipine 5 MG / benazepril hydrochloride 10 MG Oral Capsule [Lotrel]
35295,40171558,898354,RxNorm,316965,Oral Capsule,amlodipine 5 MG / benazepril hydrochloride 10 MG [Lotrel]
35296,40171559,898356,RxNorm,316965,Oral Capsule,amlodipine 5 MG / benazepril hydrochloride 20 MG Oral Capsule
35297,40171560,898358,RxNorm,316965,Oral Capsule,amlodipine 5 MG / benazepril hydrochloride 20 MG Oral Capsule [Lotrel]
35298,40171561,898357,RxNorm,316965,Oral Capsule,amlodipine 5 MG / benazepril hydrochloride 20 MG [Lotrel]
35299,40171562,898359,RxNorm,316965,Oral Capsule,amlodipine 5 MG / benazepril hydrochloride 40 MG Oral Capsule
35300,40171563,898361,RxNorm,316965,Oral Capsule,amlodipine 5 MG / benazepril hydrochloride 40 MG Oral Capsule [Lotrel]
35301,40171564,898360,RxNorm,316965,Oral Capsule,amlodipine 5 MG / benazepril hydrochloride 40 MG [Lotrel]
35302,40171657,898349,RxNorm,316965|317541|91058,Oral Capsule|Oral Tablet|Chewable Tablet,benazepril hydrochloride 10 MG
35303,40171658,898362,RxNorm,317541,Oral Tablet,benazepril hydrochloride 10 MG / hydrochlorothiazide 12.5 MG Oral Tablet
35304,40171659,898366,RxNorm,317541,Oral Tablet,benazepril hydrochloride 10 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Lotensin HCT]
35305,40171660,898364,RxNorm,317541,Oral Tablet,benazepril hydrochloride 10 MG / hydrochlorothiazide 12.5 MG [Lotensin HCT]
35306,40171661,898687,RxNorm,317541,Oral Tablet,benazepril hydrochloride 10 MG Oral Tablet
35307,40171662,898689,RxNorm,317541,Oral Tablet,benazepril hydrochloride 10 MG Oral Tablet [Lotensin]
35308,40171663,898688,RxNorm,317541,Oral Tablet,benazepril hydrochloride 10 MG [Lotensin]
35309,40171664,898341,RxNorm,316965|317541,Oral Capsule|Oral Tablet,benazepril hydrochloride 20 MG
35310,40171665,898367,RxNorm,317541,Oral Tablet,benazepril hydrochloride 20 MG / hydrochlorothiazide 12.5 MG Oral Tablet
35311,40171666,898371,RxNorm,317541,Oral Tablet,benazepril hydrochloride 20 MG / hydrochlorothiazide 12.5 MG Oral Tablet [Lotensin HCT]
35312,40171667,898369,RxNorm,317541,Oral Tablet,benazepril hydrochloride 20 MG / hydrochlorothiazide 12.5 MG [Lotensin HCT]
35313,40171668,898372,RxNorm,317541,Oral Tablet,benazepril hydrochloride 20 MG / hydrochlorothiazide 25 MG Oral Tablet
35314,40171669,898376,RxNorm,317541,Oral Tablet,benazepril hydrochloride 20 MG / hydrochlorothiazide 25 MG Oral Tablet [Lotensin HCT]
35315,40171670,898374,RxNorm,317541,Oral Tablet,benazepril hydrochloride 20 MG / hydrochlorothiazide 25 MG [Lotensin HCT]
35316,40171671,898690,RxNorm,317541,Oral Tablet,benazepril hydrochloride 20 MG Oral Tablet
35317,40171672,898692,RxNorm,317541,Oral Tablet,benazepril hydrochloride 20 MG Oral Tablet [Lotensin]
35318,40171673,898691,RxNorm,317541,Oral Tablet,benazepril hydrochloride 20 MG [Lotensin]
35319,40171674,898345,RxNorm,316965|317541,Oral Capsule|Oral Tablet,benazepril hydrochloride 40 MG
35320,40171675,898719,RxNorm,317541,Oral Tablet,benazepril hydrochloride 40 MG Oral Tablet
35321,40171676,898721,RxNorm,317541,Oral Tablet,benazepril hydrochloride 40 MG Oral Tablet [Lotensin]
35322,40171677,898720,RxNorm,317541,Oral Tablet,benazepril hydrochloride 40 MG [Lotensin]
35323,40171678,898377,RxNorm,317541|91058,Oral Tablet|Chewable Tablet,benazepril hydrochloride 5 MG
35324,40171679,898378,RxNorm,317541,Oral Tablet,benazepril hydrochloride 5 MG / hydrochlorothiazide 6.25 MG Oral Tablet
35325,40171680,898382,RxNorm,317541,Oral Tablet,Benazepril hydrochloride 5 MG / Hydrochlorothiazide 6.25 MG Oral Tablet [Lotensin HCT]
35326,40171681,898380,RxNorm,,,Benazepril hydrochloride 5 MG / Hydrochlorothiazide 6.25 MG [Lotensin HCT]
35327,40171682,898723,RxNorm,317541,Oral Tablet,benazepril hydrochloride 5 MG Oral Tablet
35328,40171683,898725,RxNorm,317541,Oral Tablet,benazepril hydrochloride 5 MG Oral Tablet [Lotensin]
35329,40171684,898724,RxNorm,317541,Oral Tablet,benazepril hydrochloride 5 MG [Lotensin]
35330,40171841,901521,RxNorm,316945,Extended Release Oral Tablet,Verapamil Extended Release Oral Tablet [Covera]
35331,40171842,897583,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 100 MG
35332,40171843,897587,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 100 MG Extended Release Capsule
35333,40171844,897588,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 100 MG Extended Release Capsule [Verelan]
35334,40171845,897585,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 100 MG [Verelan]
35335,40171846,897611,RxNorm,316943|316945|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Tablet,verapamil hydrochloride 120 MG
35336,40171847,897615,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 120 MG Extended Release Capsule
35337,40171848,897616,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 120 MG Extended Release Capsule [Verelan]
35338,40171849,897659,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 120 MG Extended Release Oral Tablet
35339,40171850,897661,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 120 MG Extended Release Oral Tablet [Calan]
35340,40171851,897693,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 120 MG Extended Release Oral Tablet [Isoptin]
35341,40171852,897666,RxNorm,317541,Oral Tablet,verapamil hydrochloride 120 MG Oral Tablet
35342,40171853,897667,RxNorm,317541,Oral Tablet,verapamil hydrochloride 120 MG Oral Tablet [Calan]
35343,40171854,897694,RxNorm,317541,Oral Tablet,Verapamil hydrochloride 120 MG Oral Tablet [Isoptin]
35344,40171855,897660,RxNorm,316945|317541,Extended Release Oral Tablet|Oral Tablet,verapamil hydrochloride 120 MG [Calan]
35345,40171856,897692,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 120 MG [Isoptin]
35346,40171857,897613,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 120 MG [Verelan]
35347,40171858,901437,RxNorm,317541,Oral Tablet,verapamil hydrochloride 160 MG
35348,40171859,901438,RxNorm,317541,Oral Tablet,verapamil hydrochloride 160 MG Oral Tablet
35349,40171860,897617,RxNorm,316943|316945|316965,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Capsule,verapamil hydrochloride 180 MG
35350,40171861,897621,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 180 MG Extended Release Capsule
35351,40171862,897622,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 180 MG Extended Release Capsule [Verelan]
35352,40171863,897640,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 180 MG Extended Release Oral Tablet
35353,40171864,897676,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 180 MG Extended Release Oral Tablet [Calan]
35354,40171865,901523,RxNorm,316945,Extended Release Tablet,Verapamil hydrochloride 180 MG Extended Release Tablet [Covera]
35355,40171866,897700,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 180 MG Extended Release Oral Tablet [Isoptin]
35356,40171867,898340,RxNorm,316965,Oral Capsule,verapamil hydrochloride 180 MG Oral Capsule
35357,40171869,897675,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 180 MG [Calan]
35358,40171870,901520,RxNorm,,,Verapamil hydrochloride 180 MG [Covera]
35359,40171871,897699,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 180 MG [Isoptin]
35360,40171872,897619,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 180 MG [Verelan]
35362,40171877,897589,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 200 MG
35363,40171878,897593,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 200 MG Extended Release Capsule
35364,40171879,897594,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 200 MG Extended Release Capsule [Verelan]
35365,40171880,897591,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 200 MG [Verelan]
35366,40171881,897623,RxNorm,316943|316945|317541,Extended Release Oral Capsule|Extended Release Oral Tablet|Oral Tablet,verapamil hydrochloride 240 MG
35367,40171882,897627,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 240 MG Extended Release Capsule
35368,40171883,897628,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 240 MG Extended Release Capsule [Verelan]
35369,40171884,897649,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 240 MG Extended Release Oral Tablet
35370,40171885,897680,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 240 MG Extended Release Oral Tablet [Calan]
35371,40171886,901526,RxNorm,316945,Extended Release Tablet,Verapamil hydrochloride 240 MG Extended Release Tablet [Covera]
35372,40171887,897714,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 240 MG Extended Release Oral Tablet [Isoptin]
35373,40171888,901444,RxNorm,316965,Oral Capsule,Verapamil hydrochloride 240 MG Oral Capsule
35374,40171889,901446,RxNorm,317541,Oral Tablet,verapamil hydrochloride 240 MG Oral Tablet
35375,40171890,897679,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 240 MG [Calan]
35376,40171891,901524,RxNorm,,,Verapamil hydrochloride 240 MG [Covera]
35377,40171892,897713,RxNorm,316945,Extended Release Oral Tablet,verapamil hydrochloride 240 MG [Isoptin]
35378,40171893,897625,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 240 MG [Verelan]
35379,40171894,897595,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 300 MG
35380,40171895,897599,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 300 MG Extended Release Capsule
35381,40171896,897600,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 300 MG Extended Release Capsule [Verelan]
35382,40171897,897597,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 300 MG [Verelan]
35383,40171898,897629,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 360 MG
35384,40171899,897633,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 360 MG Extended Release Capsule
35385,40171900,897634,RxNorm,316943,Extended Release Capsule,Verapamil hydrochloride 360 MG Extended Release Capsule [Verelan]
35386,40171901,897631,RxNorm,316943,Extended Release Oral Capsule,verapamil hydrochloride 360 MG [Verelan]
35387,40171902,897718,RxNorm,317541,Oral Tablet,verapamil hydrochloride 40 MG
35388,40171903,897719,RxNorm,316945,Extended Release Oral Tablet,Verapamil hydrochloride 40 MG Extended Release Oral Tablet
35389,40171904,897721,RxNorm,316945,Extended Release Tablet,Verapamil hydrochloride 40 MG Extended Release Tablet [Isoptin]
35390,40171905,897722,RxNorm,317541,Oral Tablet,verapamil hydrochloride 40 MG Oral Tablet
35391,40171906,897743,RxNorm,317541,Oral Tablet,Verapamil hydrochloride 40 MG Oral Tablet [Calan]
35392,40171907,897723,RxNorm,317541,Oral Tablet,Verapamil hydrochloride 40 MG Oral Tablet [Isoptin]
35393,40171908,897742,RxNorm,,,Verapamil hydrochloride 40 MG [Calan]
35394,40171909,897720,RxNorm,,,Verapamil hydrochloride 40 MG [Isoptin]
35395,40171910,901447,RxNorm,,,Verapamil hydrochloride 400 MG
35396,40171911,901448,RxNorm,316945,Extended Release Oral Tablet,Verapamil hydrochloride 400 MG Extended Release Oral Tablet
35397,40171912,901449,RxNorm,316968,Oral Solution,verapamil hydrochloride 8 MG/ML
35398,40171913,901450,RxNorm,316968,Oral Solution,verapamil hydrochloride 8 MG/ML Oral Solution
35399,40171914,897682,RxNorm,317541,Oral Tablet,verapamil hydrochloride 80 MG
35400,40171915,897726,RxNorm,316945,Extended Release Tablet,Verapamil hydrochloride 80 MG Extended Release Tablet
35401,40171917,897683,RxNorm,317541,Oral Tablet,verapamil hydrochloride 80 MG Oral Tablet
35402,40171918,897685,RxNorm,317541,Oral Tablet,verapamil hydrochloride 80 MG Oral Tablet [Calan]
35403,40171919,897735,RxNorm,317541,Oral Tablet,Verapamil hydrochloride 80 MG Oral Tablet [Isoptin]
35404,40171920,897684,RxNorm,317541,Oral Tablet,verapamil hydrochloride 80 MG [Calan]
